time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-20 00:00:00+00:00,2.0,2.0,,
2024-11-22 00:00:00+00:00,1.0,1.0,,
2024-11-25 00:00:00+00:00,,,1.0,1.0
2024-11-27 00:00:00+00:00,1.0,1.0,,
2024-11-28 00:00:00+00:00,1.0,1.0,,
2024-11-29 00:00:00+00:00,,,1.0,1.0
